NOMBREDD;NOMBREPP;NOMBREDI;PNP;MUNI;PJ;MPFN
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;0;0;0;0
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;1;0;0
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;0;2;0;0
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;0;0;0;0
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;0;0;0;0
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;1;0;0
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;0;0;0;0
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;1;0;0
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;0;0;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;0;1;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;0;0;0;0
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;0;0;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;0;1;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;0;1;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;2;1;2;2
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;0;1;0;0
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;1;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;1;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;2;0;0
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;1;0;0
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;1;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;0;1;0;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;1;0;0
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;1;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;2;3;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;0;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;2;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;1;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;1;0;0
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;1;1;2
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;1;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;1;1;1
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;2;1;2;2
MADRE DE DIOS;TAHUAMANU;IBERIA;1;2;2;0
MADRE DE DIOS;TAHUAMANU;IBERIA;1;0;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;1;0;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;1;2;2;2
MADRE DE DIOS;TAHUAMANU;IBERIA;1;1;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;1;2;2;2
MADRE DE DIOS;TAHUAMANU;IBERIA;0;1;1;1
MADRE DE DIOS;TAHUAMANU;IBERIA;0;0;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;1;0;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;0;0;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;0;0;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;0;0;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;1;0;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;0;1;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;1;0;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;0;0;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;0;0;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;1;0;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;3;1;2;2
MADRE DE DIOS;TAHUAMANU;IBERIA;;;;
MADRE DE DIOS;TAHUAMANU;IBERIA;;;;
MADRE DE DIOS;TAHUAMANU;IBERIA;;;;
MADRE DE DIOS;TAHUAMANU;IBERIA;0;0;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;1;1;0;1
MADRE DE DIOS;TAHUAMANU;IBERIA;1;0;1;1
MADRE DE DIOS;TAHUAMANU;IBERIA;1;1;1;1
MADRE DE DIOS;TAHUAMANU;IBERIA;1;1;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;1;1;0;0
MADRE DE DIOS;TAHUAMANU;IBERIA;1;1;1;1
MADRE DE DIOS;TAHUAMANU;IBERIA;1;1;1;1
PUNO;SAN ANTONIO DE PUTINA;ANANEA;2;2;2;2
PUNO;SAN ANTONIO DE PUTINA;ANANEA;0;2;0;0
PUNO;SAN ANTONIO DE PUTINA;ANANEA;0;1;1;0
PUNO;SAN ANTONIO DE PUTINA;ANANEA;0;0;0;0
PUNO;SAN ANTONIO DE PUTINA;ANANEA;1;1;1;1
PUNO;SAN ANTONIO DE PUTINA;ANANEA;0;1;1;1
PUNO;SAN ANTONIO DE PUTINA;ANANEA;1;2;2;2
PUNO;SAN ANTONIO DE PUTINA;ANANEA;0;0;0;0
PUNO;SAN ANTONIO DE PUTINA;ANANEA;0;0;0;0
PUNO;SAN ANTONIO DE PUTINA;ANANEA;1;1;0;0
PUNO;SAN ANTONIO DE PUTINA;ANANEA;1;1;1;1
PUNO;SAN ANTONIO DE PUTINA;ANANEA;2;2;1;2
PUNO;SAN ANTONIO DE PUTINA;ANANEA;3;2;3;3
PUNO;SAN ANTONIO DE PUTINA;ANANEA;2;2;0;0
PUNO;SAN ANTONIO DE PUTINA;ANANEA;2;1;0;0
PUNO;SAN ANTONIO DE PUTINA;ANANEA;1;1;1;1
PUNO;SAN ANTONIO DE PUTINA;ANANEA;0;0;0;0
PUNO;AZANGARO;AZANGARO;;;;
PUNO;AZANGARO;AZANGARO;0;2;0;0
PUNO;AZANGARO;AZANGARO;0;0;0;0
PUNO;AZANGARO;AZANGARO;0;0;0;0
PUNO;AZANGARO;AZANGARO;0;1;1;1
PUNO;AZANGARO;AZANGARO;1;0;1;0
PUNO;AZANGARO;AZANGARO;1;0;0;0
PUNO;AZANGARO;AZANGARO;0;1;1;0
PUNO;AZANGARO;AZANGARO;1;1;3;1
PUNO;AZANGARO;AZANGARO;1;3;1;3
PUNO;AZANGARO;AZANGARO;1;1;1;1
PUNO;AZANGARO;AZANGARO;;;;
PUNO;AZANGARO;AZANGARO;;;;
PUNO;AZANGARO;AZANGARO;1;1;1;1
PUNO;AZANGARO;AZANGARO;0;1;1;1
PUNO;AZANGARO;AZANGARO;0;1;0;0
PUNO;AZANGARO;AZANGARO;1;2;0;0
PUNO;AZANGARO;AZANGARO;0;1;0;0
PUNO;AZANGARO;AZANGARO;0;0;0;0
PUNO;AZANGARO;AZANGARO;0;0;0;0
PUNO;MELGAR;AYAVIRI;0;0;0;0
PUNO;MELGAR;AYAVIRI;2;2;2;2
PUNO;MELGAR;AYAVIRI;2;2;0;0
PUNO;MELGAR;AYAVIRI;2;2;2;2
PUNO;MELGAR;AYAVIRI;0;2;0;0
PUNO;MELGAR;AYAVIRI;1;1;1;0
PUNO;MELGAR;AYAVIRI;1;0;1;1
PUNO;MELGAR;AYAVIRI;1;1;1;1
PUNO;MELGAR;AYAVIRI;1;1;1;1
PUNO;MELGAR;AYAVIRI;1;2;0;0
PUNO;MELGAR;AYAVIRI;0;0;0;0
PUNO;MELGAR;AYAVIRI;1;2;2;2
PUNO;MELGAR;AYAVIRI;2;2;1;1
PUNO;MELGAR;AYAVIRI;0;0;0;0
PUNO;MELGAR;AYAVIRI;0;0;0;0
PUNO;MELGAR;AYAVIRI;1;1;0;0
PUNO;MELGAR;AYAVIRI;0;0;0;0
PUNO;MELGAR;AYAVIRI;0;0;0;0
PUNO;MELGAR;AYAVIRI;1;0;2;2
PUNO;MELGAR;AYAVIRI;1;1;1;1
PUNO;MELGAR;AYAVIRI;2;2;1;1
PUNO;SAN ROMAN;JULIACA;0;1;1;1
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;2;2;0;0
PUNO;SAN ROMAN;JULIACA;0;1;1;1
PUNO;SAN ROMAN;JULIACA;1;1;1;1
PUNO;SAN ROMAN;JULIACA;0;0;1;2
PUNO;SAN ROMAN;JULIACA;0;1;1;0
PUNO;SAN ROMAN;JULIACA;0;2;0;0
PUNO;SAN ROMAN;JULIACA;0;1;0;0
PUNO;SAN ROMAN;JULIACA;1;2;1;1
PUNO;SAN ROMAN;JULIACA;1;1;0;1
PUNO;SAN ROMAN;JULIACA;1;2;0;0
PUNO;SAN ROMAN;JULIACA;1;2;1;1
PUNO;SAN ROMAN;JULIACA;1;1;1;1
PUNO;SAN ROMAN;JULIACA;1;1;2;1
PUNO;SAN ROMAN;JULIACA;1;1;1;1
PUNO;SAN ROMAN;JULIACA;1;2;0;0
PUNO;SAN ROMAN;JULIACA;1;1;1;2
PUNO;SAN ROMAN;JULIACA;1;2;0;0
PUNO;SAN ROMAN;JULIACA;3;3;1;1
PUNO;SAN ROMAN;JULIACA;1;1;0;0
PUNO;SAN ROMAN;JULIACA;0;1;0;0
PUNO;SAN ROMAN;JULIACA;1;0;0;0
PUNO;SAN ROMAN;JULIACA;0;1;0;0
PUNO;SAN ROMAN;JULIACA;2;2;1;1
PUNO;SAN ROMAN;JULIACA;2;2;2;2
PUNO;SAN ROMAN;JULIACA;1;1;2;2
PUNO;SAN ROMAN;JULIACA;1;1;1;1
PUNO;SAN ROMAN;JULIACA;0;1;0;0
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;1;1;1;1
PUNO;SAN ROMAN;JULIACA;0;0;1;1
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;;;;
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;0;1;0;0
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;0;1;0;0
PUNO;SAN ROMAN;JULIACA;2;2;0;0
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;0;1;2;2
PUNO;SAN ROMAN;JULIACA;2;0;0;0
PUNO;SAN ROMAN;JULIACA;2;0;0;0
PUNO;SAN ROMAN;JULIACA;1;0;0;0
PUNO;SAN ROMAN;JULIACA;0;1;0;0
PUNO;SAN ROMAN;JULIACA;0;1;0;0
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;1;1;1;1
PUNO;SAN ROMAN;JULIACA;1;1;0;0
PUNO;SAN ROMAN;JULIACA;0;1;0;0
PUNO;SAN ROMAN;JULIACA;1;1;2;2
PUNO;SAN ROMAN;JULIACA;2;1;1;1
PUNO;SAN ROMAN;JULIACA;1;0;1;1
PUNO;SAN ROMAN;JULIACA;1;1;0;0
PUNO;SAN ROMAN;JULIACA;;;;
PUNO;SAN ROMAN;JULIACA;;;;
PUNO;SAN ROMAN;JULIACA;;;;
PUNO;SAN ROMAN;JULIACA;;;;
PUNO;SAN ROMAN;JULIACA;;;;
PUNO;SAN ROMAN;JULIACA;1;1;0;0
PUNO;SAN ROMAN;JULIACA;1;1;1;1
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;0;0;2;2
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;1;0;0;0
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;1;1;1;1
PUNO;SAN ROMAN;JULIACA;1;1;1;1
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;2;2;2;2
PUNO;SAN ROMAN;JULIACA;0;0;0;0
PUNO;SAN ROMAN;JULIACA;1;1;1;1
PUNO;PUNO;PUNO;0;0;0;0
PUNO;PUNO;PUNO;0;0;1;1
PUNO;PUNO;PUNO;0;0;0;0
PUNO;PUNO;PUNO;;;;
PUNO;PUNO;PUNO;0;1;0;0
PUNO;PUNO;PUNO;1;1;1;1
PUNO;PUNO;PUNO;1;1;0;0
PUNO;PUNO;PUNO;2;1;2;2
PUNO;PUNO;PUNO;1;1;1;1
PUNO;PUNO;PUNO;1;1;0;0
PUNO;PUNO;PUNO;2;0;0;0
PUNO;PUNO;PUNO;1;1;1;1
PUNO;PUNO;PUNO;0;0;0;0
PUNO;PUNO;PUNO;1;1;0;0
PUNO;PUNO;PUNO;1;1;0;0
PUNO;PUNO;PUNO;2;2;3;3
PUNO;PUNO;PUNO;2;1;0;0
PUNO;PUNO;PUNO;1;2;2;2
PUNO;PUNO;PUNO;0;0;0;0
PUNO;PUNO;PUNO;1;1;0;0
PUNO;PUNO;PUNO;0;0;0;0
PUNO;PUNO;PUNO;;;;
PUNO;PUNO;PUNO;2;0;0;0
PUNO;PUNO;PUNO;;;;
PUNO;PUNO;PUNO;1;1;1;1
PUNO;PUNO;PUNO;2;1;1;1
PUNO;PUNO;PUNO;;;;
PUNO;PUNO;PUNO;2;2;1;1
PUNO;PUNO;PUNO;1;1;0;2
PUNO;PUNO;PUNO;2;2;0;0
PUNO;YUNGUYO;YUNGUYO;2;2;1;1
PUNO;YUNGUYO;YUNGUYO;0;0;0;0
PUNO;YUNGUYO;YUNGUYO;0;0;0;0
PUNO;YUNGUYO;YUNGUYO;0;0;0;0
PUNO;YUNGUYO;YUNGUYO;1;1;0;0
PUNO;YUNGUYO;YUNGUYO;1;2;0;0
PUNO;YUNGUYO;YUNGUYO;0;0;0;0
PUNO;YUNGUYO;YUNGUYO;0;0;0;0
PUNO;YUNGUYO;YUNGUYO;2;1;2;2
PUNO;YUNGUYO;YUNGUYO;1;1;1;1
PUNO;YUNGUYO;YUNGUYO;2;2;2;2
PUNO;YUNGUYO;YUNGUYO;0;0;1;1
PUNO;YUNGUYO;YUNGUYO;2;0;0;0
PUNO;YUNGUYO;YUNGUYO;2;2;0;0
PUNO;YUNGUYO;YUNGUYO;0;0;0;0
PUNO;YUNGUYO;YUNGUYO;2;1;0;0
AREQUIPA;CARAVELI;CHALA;1;1;0;0
AREQUIPA;CARAVELI;CHALA;1;1;1;1
AREQUIPA;CARAVELI;CHALA;1;0;1;0
AREQUIPA;CARAVELI;CHALA;1;1;1;1
AREQUIPA;CARAVELI;CHALA;1;0;1;0
AREQUIPA;CARAVELI;CHALA;0;0;0;0
AREQUIPA;CARAVELI;CHALA;1;1;1;2
AREQUIPA;CARAVELI;CHALA;3;3;3;3
AREQUIPA;CARAVELI;CHALA;1;0;1;1
AREQUIPA;CARAVELI;CHALA;0;0;0;0
AREQUIPA;CARAVELI;CHALA;1;1;1;1
AREQUIPA;CARAVELI;CHALA;1;1;0;0
AREQUIPA;CARAVELI;CHALA;1;1;1;2
AREQUIPA;CARAVELI;CHALA;2;2;0;2
AREQUIPA;CARAVELI;CHALA;0;0;0;0
AREQUIPA;CARAVELI;CHALA;0;0;0;0
AREQUIPA;CARAVELI;CHALA;1;1;0;0
AREQUIPA;CARAVELI;CHALA;0;0;0;0
AREQUIPA;CARAVELI;CHALA;1;1;0;0
AREQUIPA;CARAVELI;CHALA;0;0;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;0;0;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;2;2;0;1
AREQUIPA;AREQUIPA;CERRO COLORADO;0;1;1;1
AREQUIPA;AREQUIPA;CERRO COLORADO;0;0;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;0;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;0;1;1
AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;3;2
AREQUIPA;AREQUIPA;CERRO COLORADO;2;2;1;2
AREQUIPA;AREQUIPA;CERRO COLORADO;2;2;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;0;2;2
AREQUIPA;AREQUIPA;CERRO COLORADO;;;;
AREQUIPA;AREQUIPA;CERRO COLORADO;2;2;2;2
AREQUIPA;AREQUIPA;CERRO COLORADO;2;1;2;2
AREQUIPA;AREQUIPA;CERRO COLORADO;1;2;0;2
AREQUIPA;AREQUIPA;CERRO COLORADO;0;0;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;0;1;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;0;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;0;1
AREQUIPA;AREQUIPA;CERRO COLORADO;2;2;1;2
AREQUIPA;AREQUIPA;CERRO COLORADO;0;0;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;2;1;1
AREQUIPA;AREQUIPA;CERRO COLORADO;1;0;1;1
AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;1;1
AREQUIPA;AREQUIPA;CERRO COLORADO;0;1;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;2;2
AREQUIPA;AREQUIPA;CERRO COLORADO;0;0;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;0;1
AREQUIPA;AREQUIPA;CERRO COLORADO;2;2;2;2
AREQUIPA;AREQUIPA;CERRO COLORADO;2;2;2;2
AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;1;1
AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;1;1
AREQUIPA;AREQUIPA;CERRO COLORADO;0;1;1;1
AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;1;1
AREQUIPA;AREQUIPA;CERRO COLORADO;2;1;2;2
AREQUIPA;AREQUIPA;CERRO COLORADO;0;1;1;1
AREQUIPA;AREQUIPA;CERRO COLORADO;0;0;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;1;1
AREQUIPA;AREQUIPA;CERRO COLORADO;2;1;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;2;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;1;2;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;0;0;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;0;1;0;0
AREQUIPA;AREQUIPA;CERRO COLORADO;0;0;0;0
AREQUIPA;AREQUIPA;AREQUIPA;1;2;0;0
AREQUIPA;AREQUIPA;AREQUIPA;2;2;1;1
AREQUIPA;AREQUIPA;AREQUIPA;1;2;0;0
AREQUIPA;AREQUIPA;AREQUIPA;1;2;0;1
AREQUIPA;AREQUIPA;AREQUIPA;0;1;0;0
AREQUIPA;AREQUIPA;AREQUIPA;1;1;2;1
AREQUIPA;AREQUIPA;AREQUIPA;2;2;1;1
AREQUIPA;AREQUIPA;AREQUIPA;2;2;2;2
AREQUIPA;AREQUIPA;AREQUIPA;2;1;1;1
AREQUIPA;AREQUIPA;AREQUIPA;2;2;2;2
AREQUIPA;AREQUIPA;AREQUIPA;1;2;0;0
AREQUIPA;AREQUIPA;AREQUIPA;0;2;1;1
AREQUIPA;AREQUIPA;AREQUIPA;1;2;2;1
AREQUIPA;AREQUIPA;AREQUIPA;1;1;0;0
AREQUIPA;AREQUIPA;AREQUIPA;1;1;0;0
AREQUIPA;AREQUIPA;AREQUIPA;1;1;1;0
AREQUIPA;AREQUIPA;AREQUIPA;1;1;1;1
AREQUIPA;AREQUIPA;AREQUIPA;0;1;0;0
AREQUIPA;AREQUIPA;AREQUIPA;1;1;1;1
AREQUIPA;AREQUIPA;AREQUIPA;0;1;1;1
AREQUIPA;AREQUIPA;CAYMA;1;1;0;0
AREQUIPA;AREQUIPA;CAYMA;1;1;1;1
AREQUIPA;AREQUIPA;CAYMA;2;2;1;1
AREQUIPA;AREQUIPA;CAYMA;0;0;0;0
AREQUIPA;AREQUIPA;CAYMA;0;1;1;1
AREQUIPA;AREQUIPA;CAYMA;1;1;1;1
AREQUIPA;AREQUIPA;CAYMA;0;1;1;1
AREQUIPA;AREQUIPA;CAYMA;1;0;1;1
AREQUIPA;AREQUIPA;CAYMA;2;1;0;0
AREQUIPA;AREQUIPA;CAYMA;1;1;0;0
AREQUIPA;AREQUIPA;CAYMA;2;1;1;1
AREQUIPA;AREQUIPA;CAYMA;2;2;2;2
AREQUIPA;AREQUIPA;CAYMA;0;1;0;0
AREQUIPA;AREQUIPA;CAYMA;0;0;0;0
AREQUIPA;AREQUIPA;CAYMA;1;1;2;2
AREQUIPA;AREQUIPA;CAYMA;2;2;2;2
AREQUIPA;AREQUIPA;CAYMA;2;2;1;0
AREQUIPA;AREQUIPA;CAYMA;1;0;1;1
AREQUIPA;AREQUIPA;CAYMA;2;2;2;0
AREQUIPA;AREQUIPA;CAYMA;2;2;2;2
AREQUIPA;AREQUIPA;CAYMA;1;1;1;2
AREQUIPA;AREQUIPA;CAYMA;1;1;1;1
AREQUIPA;AREQUIPA;CAYMA;0;0;2;1
AREQUIPA;AREQUIPA;CAYMA;1;1;0;0
AREQUIPA;AREQUIPA;CAYMA;2;0;0;0
AREQUIPA;AREQUIPA;CAYMA;0;1;0;0
AREQUIPA;AREQUIPA;CAYMA;1;0;1;1
AREQUIPA;AREQUIPA;CAYMA;2;1;1;1
AREQUIPA;AREQUIPA;CAYMA;2;2;0;0
AREQUIPA;AREQUIPA;CAYMA;1;1;1;1
AREQUIPA;AREQUIPA;CAYMA;1;0;1;1
AREQUIPA;AREQUIPA;CAYMA;0;0;0;0
AREQUIPA;AREQUIPA;CAYMA;1;2;1;1
AREQUIPA;AREQUIPA;CAYMA;2;2;0;0
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;0;0;0;1
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;1;1;1;1
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;1;2;0;0
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;1;1;1;1
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;1;1;2;2
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;1;1;1;1
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;1;1;0;0
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;0;0;0;0
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;0;1;1;1
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;2;1;1;1
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;1;2;0;0
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;2;0;3;3
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;1;1;0;0
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;2;2;2;2
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;1;0;0;0
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;1;1;1;1
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;1;1;1;1
AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;1;1;1;1
AREQUIPA;AREQUIPA;MIRAFLORES;0;0;1;1
AREQUIPA;AREQUIPA;MIRAFLORES;2;2;2;2
AREQUIPA;AREQUIPA;MIRAFLORES;0;0;0;0
AREQUIPA;AREQUIPA;MIRAFLORES;2;2;1;1
AREQUIPA;AREQUIPA;MIRAFLORES;2;2;1;1
AREQUIPA;AREQUIPA;MIRAFLORES;1;2;0;0
AREQUIPA;AREQUIPA;MIRAFLORES;1;1;0;0
AREQUIPA;AREQUIPA;MIRAFLORES;1;0;0;0
AREQUIPA;AREQUIPA;MIRAFLORES;0;0;0;0
AREQUIPA;AREQUIPA;MIRAFLORES;1;1;0;0
AREQUIPA;AREQUIPA;MIRAFLORES;2;2;1;1
AREQUIPA;AREQUIPA;MIRAFLORES;2;1;1;1
AREQUIPA;AREQUIPA;MIRAFLORES;0;1;1;1
AREQUIPA;AREQUIPA;MIRAFLORES;0;1;0;0
AREQUIPA;AREQUIPA;MIRAFLORES;0;0;0;0
AREQUIPA;AREQUIPA;MIRAFLORES;2;2;1;1
AREQUIPA;AREQUIPA;MIRAFLORES;2;2;2;2
AREQUIPA;AREQUIPA;MIRAFLORES;2;2;2;2
AREQUIPA;AREQUIPA;PAUCARPATA;1;1;1;1
AREQUIPA;AREQUIPA;PAUCARPATA;1;1;1;1
AREQUIPA;AREQUIPA;PAUCARPATA;1;1;1;0
AREQUIPA;AREQUIPA;PAUCARPATA;1;1;1;1
AREQUIPA;AREQUIPA;PAUCARPATA;0;0;1;1
AREQUIPA;AREQUIPA;PAUCARPATA;1;2;2;1
AREQUIPA;AREQUIPA;PAUCARPATA;1;2;2;2
AREQUIPA;AREQUIPA;PAUCARPATA;2;2;2;2
AREQUIPA;AREQUIPA;PAUCARPATA;0;0;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;1;1;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;1;1;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;1;1;1;1
AREQUIPA;AREQUIPA;PAUCARPATA;1;1;0;1
AREQUIPA;AREQUIPA;PAUCARPATA;1;2;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;1;1;1;1
AREQUIPA;AREQUIPA;PAUCARPATA;2;0;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;1;0;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;1;1;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;0;1;1;1
AREQUIPA;AREQUIPA;PAUCARPATA;2;3;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;3;3;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;2;0;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;0;0;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;3;0;3;2
AREQUIPA;AREQUIPA;PAUCARPATA;2;2;2;2
AREQUIPA;AREQUIPA;PAUCARPATA;1;1;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;0;1;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;1;0;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;1;2;0;1
AREQUIPA;AREQUIPA;PAUCARPATA;1;1;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;1;1;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;2;2;1;2
AREQUIPA;AREQUIPA;PAUCARPATA;3;2;2;2
AREQUIPA;AREQUIPA;PAUCARPATA;1;1;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;0;0;0;0
AREQUIPA;AREQUIPA;PAUCARPATA;1;0;0;1
AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;1;1;2;1
AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;2;2;2;2
AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;0;1;0;0
AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;0;0;0;0
AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;2;2;2;2
AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;0;0;2;1
AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;1;1;1;1
AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;0;1;0;0
AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;2;2;2;2
AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;2;2;2;2
