ANIO,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,CANTIDAD
2020,ANCASH,HUAYLAS,CARAZ,1
2020,ANCASH,SANTA,CHIMBOTE,4
2020,ANCASH,SANTA,MORO,1
2020,ANCASH,SANTA,NUEVO CHIMBOTE,1
2020,ANCASH,SANTA,SANTA,3
2020,APURIMAC,ABANCAY,ABANCAY,1
2020,AREQUIPA,AREQUIPA,AREQUIPA,2
2020,AREQUIPA,AREQUIPA,MIRAFLORES,1
2020,AREQUIPA,AREQUIPA,MOLLEBAYA,1
2020,AREQUIPA,CAMANA,CAMANA,2
2020,AREQUIPA,CAYLLOMA,MAJES,1
2020,AYACUCHO,HUAMANGA,AYACUCHO,1
2020,AYACUCHO,HUAMANGA,AYACUCHO,2
2020,CAJAMARCA,CELENDIN,CELENDIN,1
2020,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1
2020,CUSCO,CUSCO,SAN SEBASTIAN,1
2020,CUSCO,CUSCO,SAN SEBASTIAN,1
2020,CUSCO,LA CONVENCION,ECHARATE,1
2020,CUSCO,LA CONVENCION,KIMBIRI,1
2020,CUSCO,LA CONVENCION,SANTA ANA,3
2020,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,1
2020,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,1
2020,HUANCAVELICA,TAYACAJA,PAZOS,2
2020,HUANUCO,HUANUCO,AMARILIS,2
2020,HUANUCO,HUANUCO,HUANUCO,3
2020,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,1
2020,HUANUCO,LEONCIO PRADO,RUPA-RUPA,1
2020,ICA,CHINCHA,GROCIO PRADO,1
2020,ICA,ICA,ICA,1
2020,ICA,ICA,LOS AQUIJES,2
2020,ICA,ICA,PARCONA,1
2020,ICA,ICA,SAN JOSE DE LOS MOLINOS,1
2020,ICA,PISCO,PISCO,2
2020,JUNIN,CHUPACA,HUAMANCACA CHICO,1
2020,JUNIN,HUANCAYO,EL TAMBO,1
2020,JUNIN,HUANCAYO,EL TAMBO,2
2020,JUNIN,HUANCAYO,SAPALLANGA,1
2020,JUNIN,JAUJA,JAUJA,3
2020,JUNIN,JAUJA,YAULI,1
2020,JUNIN,SATIPO,PANGOA,1
2020,LA LIBERTAD,ASCOPE,ASCOPE,1
2020,LA LIBERTAD,ASCOPE,CASA GRANDE,1
2020,LA LIBERTAD,ASCOPE,CHOCOPE,1
2020,LA LIBERTAD,ASCOPE,PAIJAN,2
2020,LA LIBERTAD,CHEPEN,CHEPEN,1
2020,LA LIBERTAD,CHEPEN,PACANGA,1
2020,LA LIBERTAD,JULCAN,JULCAN,1
2020,LA LIBERTAD,OTUZCO,OTUZCO,1
2020,LA LIBERTAD,PACASMAYO,PACASMAYO,1
2020,LA LIBERTAD,PACASMAYO,PACASMAYO,1
2020,LA LIBERTAD,PACASMAYO,SAN JOSE,1
2020,LA LIBERTAD,PACASMAYO,SAN JOSE,1
2020,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,1
2020,LA LIBERTAD,TRUJILLO,EL PORVENIR,1
2020,LA LIBERTAD,TRUJILLO,EL PORVENIR,14
2020,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,1
2020,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,1
2020,LA LIBERTAD,TRUJILLO,HUANCHACO,4
2020,LA LIBERTAD,TRUJILLO,LA ESPERANZA,3
2020,LA LIBERTAD,TRUJILLO,LA ESPERANZA,1
2020,LA LIBERTAD,TRUJILLO,LAREDO,3
2020,LA LIBERTAD,TRUJILLO,MOCHE,1
2020,LA LIBERTAD,TRUJILLO,SALAVERRY,1
2020,LA LIBERTAD,TRUJILLO,TRUJILLO,11
2020,LA LIBERTAD,TRUJILLO,TRUJILLO,2
2020,LA LIBERTAD,VIRU,VIRU,3
2020,LAMBAYEQUE,CHICLAYO,CHICLAYO,1
2020,LAMBAYEQUE,CHICLAYO,CHICLAYO,3
2020,LAMBAYEQUE,CHICLAYO,LA VICTORIA,2
2020,LAMBAYEQUE,CHICLAYO,LAGUNAS,1
2020,LAMBAYEQUE,CHICLAYO,LAGUNAS,1
2020,LAMBAYEQUE,CHICLAYO,POMALCA,2
2020,LIMA METROPOLITANA,LIMA,ATE,1
2020,LIMA METROPOLITANA,LIMA,ATE,1
2020,LIMA METROPOLITANA,LIMA,BARRANCO,1
2020,LIMA METROPOLITANA,LIMA,BREÑA,1
2020,LIMA METROPOLITANA,LIMA,CARABAYLLO,1
2020,LIMA METROPOLITANA,LIMA,CARABAYLLO,1
2020,LIMA METROPOLITANA,LIMA,CHACLACAYO,1
2020,LIMA METROPOLITANA,LIMA,CHORRILLOS,4
2020,LIMA METROPOLITANA,LIMA,COMAS,9
2020,LIMA METROPOLITANA,LIMA,COMAS,1
2020,LIMA METROPOLITANA,LIMA,EL AGUSTINO,2
2020,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,3
2020,LIMA METROPOLITANA,LIMA,JESUS MARIA,2
2020,LIMA METROPOLITANA,LIMA,JESUS MARIA,1
2020,LIMA METROPOLITANA,LIMA,LA VICTORIA,2
2020,LIMA METROPOLITANA,LIMA,LIMA,2
2020,LIMA METROPOLITANA,LIMA,LINCE,1
2020,LIMA METROPOLITANA,LIMA,LINCE,1
2020,LIMA METROPOLITANA,LIMA,LOS OLIVOS,8
2020,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,1
2020,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,1
2020,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,1
2020,LIMA METROPOLITANA,LIMA,MIRAFLORES,1
2020,LIMA METROPOLITANA,LIMA,MIRAFLORES,1
2020,LIMA METROPOLITANA,LIMA,PACHACAMAC,1
2020,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,3
2020,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,1
2020,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,1
2020,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,8
2020,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,2
2020,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,1
2020,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,1
2020,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,1
2020,LIMA METROPOLITANA,LIMA,SAN MIGUEL,3
2020,LIMA METROPOLITANA,LIMA,SANTA ANITA,2
2020,LIMA METROPOLITANA,LIMA,SANTA ANITA,1
2020,LIMA METROPOLITANA,LIMA,SANTA ROSA,1
2020,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,3
2020,LIMA METROPOLITANA,LIMA,SURQUILLO,1
2020,LIMA METROPOLITANA,LIMA,SURQUILLO,1
2020,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,1
2020,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,4
2020,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,1
2020,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,1
2020,PASCO,OXAPAMPA,VILLA RICA,1
2020,PASCO,PASCO,YANACANCHA,1
2020,PIURA,PAITA,PAITA,1
2020,PIURA,PIURA,CASTILLA,2
2020,PIURA,PIURA,CATACAOS,1
2020,PIURA,PIURA,LAS LOMAS,1
2020,PIURA,PIURA,PIURA,3
2020,PIURA,PIURA,PIURA,3
2020,PIURA,PIURA,PIURA,2
2020,PIURA,PIURA,TAMBO GRANDE,1
2020,PIURA,SECHURA,BERNAL,1
2020,PIURA,SULLANA,SULLANA,2
2020,PIURA,SULLANA,SULLANA,1
2020,PIURA,TALARA,LA BREA,1
2020,PROV. CONST. DEL CALLAO,CALLAO,BELLAVISTA,1
2020,PROV. CONST. DEL CALLAO,CALLAO,BELLAVISTA,1
2020,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,7
2020,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,1
2020,PROV. CONST. DEL CALLAO,CALLAO,VENTANILLA,1
2020,REGION LIMA,BARRANCA,BARRANCA,1
2020,REGION LIMA,CAÑETE,IMPERIAL,2
2020,REGION LIMA,CAÑETE,SAN ANTONIO,1
2020,REGION LIMA,HUAROCHIRI,RICARDO PALMA,1
2020,REGION LIMA,HUAURA,HUACHO,1
2020,REGION LIMA,HUAURA,HUAURA,1
2020,REGION LIMA,HUAURA,SANTA MARIA,1
2020,REGION LIMA,YAUYOS,CACRA,1
2020,SAN MARTIN,BELLAVISTA,SAN RAFAEL,1
2020,SAN MARTIN,MARISCAL CACERES,JUANJUI,2
2020,SAN MARTIN,MOYOBAMBA,SORITOR,1
2020,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,2
2020,TACNA,TACNA,TACNA,1
2020,TUMBES,TUMBES,TUMBES,5
2020,UCAYALI,CORONEL PORTILLO,CALLERIA,2
2020,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,2
2020,AMAZONAS,BONGARA,YAMBRASBAMBA,1
2020,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,1
2020,ANCASH,HUARAZ,HUARAZ,1
2020,ANCASH,HUARI,HUARI,1
2020,ANCASH,HUARMEY,HUARMEY,3
2020,ANCASH,HUAYLAS,CARAZ,1
2020,ANCASH,SANTA,CHIMBOTE,1
2020,ANCASH,SANTA,CHIMBOTE,7
2020,ANCASH,SANTA,MACATE,1
2020,ANCASH,SANTA,NUEVO CHIMBOTE,3
2020,ANCASH,SANTA,SANTA,2
2020,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,1
2020,AREQUIPA,AREQUIPA,AREQUIPA,3
2020,AREQUIPA,AREQUIPA,CAYMA,1
2020,AREQUIPA,AREQUIPA,JACOBO HUNTER,1
2020,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,1
2020,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,1
2020,AREQUIPA,CAYLLOMA,HUANCA,1
2020,AYACUCHO,HUAMANGA,AYACUCHO,2
2020,AYACUCHO,HUANTA,HUANTA,1
2020,AYACUCHO,LA MAR,SAN MIGUEL,1
2020,AYACUCHO,LUCANAS,PUQUIO,1
2020,CAJAMARCA,CAJABAMBA,CAJABAMBA,1
2020,CAJAMARCA,CHOTA,CHOTA,1
2020,CAJAMARCA,CUTERVO,CUTERVO,1
2020,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,1
2020,CAJAMARCA,JAEN,JAEN,2
2020,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1
2020,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1
2020,CUSCO,LA CONVENCION,KIMBIRI,1
2020,CUSCO,URUBAMBA,URUBAMBA,1
2020,HUANCAVELICA,ANGARAES,LIRCAY,1
2020,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1
2020,HUANUCO,HUANUCO,HUANUCO,1
2020,HUANUCO,LEONCIO PRADO,RUPA-RUPA,1
2020,ICA,CHINCHA,CHINCHA ALTA,2
2020,ICA,CHINCHA,CHINCHA ALTA,1
2020,ICA,ICA,LA TINGUIÑA,1
2020,ICA,ICA,LOS AQUIJES,1
2020,ICA,ICA,SALAS,1
2020,ICA,ICA,TATE,1
2020,JUNIN,HUANCAYO,CHILCA,1
2020,JUNIN,HUANCAYO,EL TAMBO,1
2020,JUNIN,HUANCAYO,HUANCAYO,3
2020,JUNIN,SATIPO,RIO NEGRO,1
2020,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,1
2020,LA LIBERTAD,ASCOPE,ASCOPE,1
2020,LA LIBERTAD,ASCOPE,CASA GRANDE,3
2020,LA LIBERTAD,ASCOPE,CASA GRANDE,1
2020,LA LIBERTAD,ASCOPE,CHOCOPE,1
2020,LA LIBERTAD,ASCOPE,PAIJAN,1
2020,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,1
2020,LA LIBERTAD,CHEPEN,CHEPEN,1
2020,LA LIBERTAD,JULCAN,JULCAN,1
2020,LA LIBERTAD,OTUZCO,SALPO,1
2020,LA LIBERTAD,PACASMAYO,GUADALUPE,2
2020,LA LIBERTAD,PACASMAYO,GUADALUPE,2
2020,LA LIBERTAD,PACASMAYO,PACASMAYO,3
2020,LA LIBERTAD,PACASMAYO,PACASMAYO,1
2020,LA LIBERTAD,PACASMAYO,SAN JOSE,1
2020,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,1
2020,LA LIBERTAD,TRUJILLO,EL PORVENIR,15
2020,LA LIBERTAD,TRUJILLO,EL PORVENIR,5
2020,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,1
2020,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,1
2020,LA LIBERTAD,TRUJILLO,LA ESPERANZA,7
2020,LA LIBERTAD,TRUJILLO,LA ESPERANZA,3
2020,LA LIBERTAD,TRUJILLO,LAREDO,2
2020,LA LIBERTAD,TRUJILLO,MOCHE,1
2020,LA LIBERTAD,TRUJILLO,POROTO,1
2020,LA LIBERTAD,TRUJILLO,TRUJILLO,8
2020,LA LIBERTAD,TRUJILLO,TRUJILLO,4
2020,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,1
2020,LA LIBERTAD,VIRU,CHAO,1
2020,LA LIBERTAD,VIRU,VIRU,1
2020,LA LIBERTAD,VIRU,VIRU,1
2020,LAMBAYEQUE,CHICLAYO,CHICLAYO,1
2020,LAMBAYEQUE,CHICLAYO,CHICLAYO,5
2020,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,1
2020,LAMBAYEQUE,CHICLAYO,POMALCA,1
2020,LAMBAYEQUE,CHICLAYO,TUMAN,1
2020,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,1
2020,LAMBAYEQUE,LAMBAYEQUE,MORROPE,1
2020,LIMA METROPOLITANA,LIMA,ATE,2
2020,LIMA METROPOLITANA,LIMA,BREÑA,1
2020,LIMA METROPOLITANA,LIMA,CARABAYLLO,2
2020,LIMA METROPOLITANA,LIMA,CARABAYLLO,1
2020,LIMA METROPOLITANA,LIMA,CHORRILLOS,3
2020,LIMA METROPOLITANA,LIMA,COMAS,4
2020,LIMA METROPOLITANA,LIMA,EL AGUSTINO,1
2020,LIMA METROPOLITANA,LIMA,EL AGUSTINO,1
2020,LIMA METROPOLITANA,LIMA,EL AGUSTINO,1
2020,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,2
2020,LIMA METROPOLITANA,LIMA,LA VICTORIA,5
2020,LIMA METROPOLITANA,LIMA,LA VICTORIA,3
2020,LIMA METROPOLITANA,LIMA,LIMA,2
2020,LIMA METROPOLITANA,LIMA,LIMA,8
2020,LIMA METROPOLITANA,LIMA,LOS OLIVOS,3
2020,LIMA METROPOLITANA,LIMA,LOS OLIVOS,1
2020,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,2
2020,LIMA METROPOLITANA,LIMA,LURIN,1
2020,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,2
2020,LIMA METROPOLITANA,LIMA,RIMAC,1
2020,LIMA METROPOLITANA,LIMA,SAN BORJA,2
2020,LIMA METROPOLITANA,LIMA,SAN BORJA,1
2020,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,4
2020,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,1
2020,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,4
2020,LIMA METROPOLITANA,LIMA,SAN MIGUEL,1
2020,LIMA METROPOLITANA,LIMA,SANTA ANITA,1
2020,LIMA METROPOLITANA,LIMA,SANTA ANITA,2
2020,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,2
2020,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,1
2020,LIMA METROPOLITANA,LIMA,SURQUILLO,1
2020,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,2
2020,LORETO,MAYNAS,PUNCHANA,1
2020,LORETO,MAYNAS,PUNCHANA,1
2020,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,1
2020,PASCO,OXAPAMPA,CONSTITUCION,2
2020,PASCO,PASCO,HUAYLLAY,1
2020,PIURA,MORROPON,CHULUCANAS,2
2020,PIURA,PAITA,PAITA,2
2020,PIURA,PAITA,PAITA,1
2020,PIURA,PIURA,26 DE OCTUBRE,1
2020,PIURA,PIURA,26 DE OCTUBRE,2
2020,PIURA,PIURA,CASTILLA,3
2020,PIURA,PIURA,PIURA,1
2020,PIURA,PIURA,PIURA,6
2020,PIURA,PIURA,PIURA,1
2020,PIURA,PIURA,TAMBO GRANDE,2
2020,PIURA,SECHURA,SECHURA,1
2020,PIURA,TALARA,LA BREA,2
2020,PIURA,TALARA,MANCORA,1
2020,PIURA,TALARA,PARIÑAS,1
2020,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,3
2020,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,1
2020,REGION LIMA,BARRANCA,BARRANCA,1
2020,REGION LIMA,CAÑETE,QUILMANA,1
2020,REGION LIMA,CAÑETE,SAN VICENTE DE CAÑETE,1
2020,REGION LIMA,CAÑETE,ZUÑIGA,1
2020,REGION LIMA,HUAURA,VEGUETA,1
2020,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,1
2020,SAN MARTIN,SAN MARTIN,MORALES,1
2020,SAN MARTIN,SAN MARTIN,TARAPOTO,3
2020,TACNA,TACNA,TACNA,1
2020,TUMBES,TUMBES,CORRALES,1
2020,TUMBES,TUMBES,TUMBES,1
2020,TUMBES,TUMBES,TUMBES,1
2020,UCAYALI,CORONEL PORTILLO,CALLERIA,2
2020,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,1
2020,UCAYALI,CORONEL PORTILLO,MANANTAY,1
2020,UCAYALI,CORONEL PORTILLO,YARINACOCHA,2
2020,UCAYALI,PADRE ABAD,PADRE ABAD,1
2020,ANCASH,CASMA,CASMA,1
2020,ANCASH,HUARI,SAN MARCOS,1
2020,ANCASH,HUARI,SAN MARCOS,1
2020,ANCASH,SANTA,CHIMBOTE,7
2020,ANCASH,SANTA,CHIMBOTE,2
2020,ANCASH,SANTA,MORO,1
2020,ANCASH,SANTA,NUEVO CHIMBOTE,1
2020,ANCASH,SANTA,NUEVO CHIMBOTE,3
2020,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,2
2020,AREQUIPA,AREQUIPA,AREQUIPA,2
2020,AREQUIPA,AREQUIPA,CERRO COLORADO,1
2020,AREQUIPA,AREQUIPA,MARIANO MELGAR,2
2020,AREQUIPA,AREQUIPA,SOCABAYA,1
2020,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,1
2020,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,1
2020,CAJAMARCA,CHOTA,CHOTA,1
2020,CAJAMARCA,JAEN,JAEN,1
2020,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,1
2020,CUSCO,CUSCO,CUSCO,1
2020,CUSCO,CUSCO,SAN SEBASTIAN,1
2020,CUSCO,LA CONVENCION,PICHARI,1
2020,CUSCO,URUBAMBA,URUBAMBA,1
2020,HUANUCO,HUANUCO,HUANUCO,1
2020,HUANUCO,HUANUCO,PILLCO MARCA,1
2020,HUANUCO,PUERTO INCA,YUYAPICHIS,1
2020,ICA,CHINCHA,CHINCHA ALTA,5
2020,ICA,CHINCHA,EL CARMEN,1
2020,ICA,CHINCHA,TAMBO DE MORA,1
2020,ICA,ICA,ICA,2
2020,ICA,ICA,LOS AQUIJES,1
2020,ICA,ICA,PARCONA,1
2020,ICA,ICA,TATE,1
2020,ICA,PISCO,INDEPENDENCIA,1
2020,ICA,PISCO,PISCO,1
2020,JUNIN,CHANCHAMAYO,CHANCHAMAYO,1
2020,JUNIN,HUANCAYO,EL TAMBO,3
2020,JUNIN,HUANCAYO,HUANCAYO,1
2020,LA LIBERTAD,ASCOPE,ASCOPE,3
2020,LA LIBERTAD,ASCOPE,CASA GRANDE,4
2020,LA LIBERTAD,ASCOPE,CHICAMA,1
2020,LA LIBERTAD,ASCOPE,CHOCOPE,1
2020,LA LIBERTAD,PACASMAYO,PACASMAYO,1
2020,LA LIBERTAD,PACASMAYO,SAN JOSE,1
2020,LA LIBERTAD,PATAZ,PARCOY,1
2020,LA LIBERTAD,PATAZ,PATAZ,1
2020,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,1
2020,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,1
2020,LA LIBERTAD,TRUJILLO,EL PORVENIR,1
2020,LA LIBERTAD,TRUJILLO,EL PORVENIR,14
2020,LA LIBERTAD,TRUJILLO,EL PORVENIR,2
2020,LA LIBERTAD,TRUJILLO,HUANCHACO,3
2020,LA LIBERTAD,TRUJILLO,LA ESPERANZA,7
2020,LA LIBERTAD,TRUJILLO,LA ESPERANZA,3
2020,LA LIBERTAD,TRUJILLO,MOCHE,1
2020,LA LIBERTAD,TRUJILLO,TRUJILLO,7
2020,LA LIBERTAD,VIRU,VIRU,1
2020,LAMBAYEQUE,CHICLAYO,CHICLAYO,8
2020,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,1
2020,LAMBAYEQUE,CHICLAYO,SANTA ROSA,1
2020,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,1
2020,LAMBAYEQUE,LAMBAYEQUE,MORROPE,3
2020,LIMA METROPOLITANA,LIMA,BREÑA,1
2020,LIMA METROPOLITANA,LIMA,BREÑA,1
2020,LIMA METROPOLITANA,LIMA,CARABAYLLO,1
2020,LIMA METROPOLITANA,LIMA,CARABAYLLO,1
2020,LIMA METROPOLITANA,LIMA,CHACLACAYO,1
2020,LIMA METROPOLITANA,LIMA,CHACLACAYO,1
2020,LIMA METROPOLITANA,LIMA,CHORRILLOS,2
2020,LIMA METROPOLITANA,LIMA,COMAS,4
2020,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,1
2020,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,1
2020,LIMA METROPOLITANA,LIMA,LA MOLINA,1
2020,LIMA METROPOLITANA,LIMA,LA MOLINA,1
2020,LIMA METROPOLITANA,LIMA,LA VICTORIA,6
2020,LIMA METROPOLITANA,LIMA,LA VICTORIA,1
2020,LIMA METROPOLITANA,LIMA,LIMA,4
2020,LIMA METROPOLITANA,LIMA,LIMA,1
2020,LIMA METROPOLITANA,LIMA,LOS OLIVOS,1
2020,LIMA METROPOLITANA,LIMA,LOS OLIVOS,5
2020,LIMA METROPOLITANA,LIMA,LOS OLIVOS,1
2020,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,1
2020,LIMA METROPOLITANA,LIMA,LURIN,3
2020,LIMA METROPOLITANA,LIMA,MIRAFLORES,3
2020,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,2
2020,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,1
2020,LIMA METROPOLITANA,LIMA,SAN BORJA,1
2020,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,1
2020,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,6
2020,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,1
2020,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,1
2020,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,1
2020,LIMA METROPOLITANA,LIMA,SAN LUIS,1
2020,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,2
2020,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,2
2020,LIMA METROPOLITANA,LIMA,SAN MIGUEL,1
2020,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,1
2020,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,1
2020,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,2
2020,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,1
2020,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,2
2020,LORETO,ALTO AMAZONAS,YURIMAGUAS,1
2020,LORETO,MAYNAS,IQUITOS,1
2020,LORETO,MAYNAS,SAN JUAN BAUTISTA,2
2020,PASCO,PASCO,CHAUPIMARCA,1
2020,PIURA,PIURA,26 DE OCTUBRE,4
2020,PIURA,PIURA,CASTILLA,2
2020,PIURA,PIURA,PIURA,7
2020,PIURA,PIURA,PIURA,1
2020,PIURA,PIURA,TAMBO GRANDE,2
2020,PIURA,SULLANA,BELLAVISTA,1
2020,PIURA,SULLANA,SULLANA,4
2020,PIURA,TALARA,PARIÑAS,1
2020,PROV. CONST. DEL CALLAO,CALLAO,BELLAVISTA,2
2020,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,9
2020,PUNO,PUNO,PUNO,1
2020,PUNO,SAN ROMAN,JULIACA,1
2020,REGION LIMA,BARRANCA,BARRANCA,1
2020,REGION LIMA,BARRANCA,BARRANCA,1
2020,REGION LIMA,BARRANCA,PARAMONGA,1
2020,REGION LIMA,BARRANCA,PATIVILCA,1
2020,REGION LIMA,CAÑETE,IMPERIAL,1
2020,REGION LIMA,CAÑETE,MALA,1
2020,REGION LIMA,CAÑETE,MALA,1
2020,REGION LIMA,CAÑETE,NUEVO IMPERIAL,1
2020,REGION LIMA,CAÑETE,SAN ANTONIO,1
2020,REGION LIMA,HUAROCHIRI,RICARDO PALMA,1
2020,REGION LIMA,HUAURA,HUACHO,1
2020,REGION LIMA,HUAURA,HUALMAY,3
2020,REGION LIMA,HUAURA,HUAURA,1
2020,REGION LIMA,HUAURA,SANTA MARIA,4
2020,REGION LIMA,HUAURA,VEGUETA,1
2020,REGION LIMA,YAUYOS,VIÑAC,1
2020,SAN MARTIN,MARISCAL CACERES,JUANJUI,2
2020,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,3
2020,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,1
2020,SAN MARTIN,SAN MARTIN,TARAPOTO,1
2020,TACNA,TACNA,TACNA,1
2020,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,1
2020,TUMBES,TUMBES,TUMBES,3
2020,TUMBES,ZARUMILLA,AGUAS VERDES,1
2020,UCAYALI,CORONEL PORTILLO,CALLERIA,4
2020,UCAYALI,PADRE ABAD,PADRE ABAD,1
2021,AMAZONAS,BAGUA,LA PECA,1
2021,AMAZONAS,BONGARA,JUMBILLA,1
2021,AMAZONAS,LUYA,OCALLI,2
2021,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1
2021,ANCASH,HUAYLAS,CARAZ,1
2021,ANCASH,SANTA,CHIMBOTE,7
2021,ANCASH,SANTA,NUEVO CHIMBOTE,4
2021,ANCASH,SANTA,SANTA,1
2021,ANCASH,SIHUAS,RAGASH,1
2021,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,1
2021,AREQUIPA,AREQUIPA,AREQUIPA,3
2021,AREQUIPA,AREQUIPA,CAYMA,1
2021,AREQUIPA,AREQUIPA,CERRO COLORADO,1
2021,AREQUIPA,AREQUIPA,YANAHUARA,2
2021,AREQUIPA,ISLAY,ISLAY,1
2021,AREQUIPA,ISLAY,MOLLENDO,1
2021,AYACUCHO,HUAMANGA,AYACUCHO,1
2021,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,1
2021,CAJAMARCA,CAJAMARCA,JESUS,1
2021,CAJAMARCA,CAJAMARCA,MATARA,1
2021,CAJAMARCA,CHOTA,CHOTA,1
2021,CAJAMARCA,CONTUMAZA,YONAN,1
2021,CAJAMARCA,JAEN,PUCARA,1
2021,CUSCO,CUSCO,SANTIAGO,1
